X;Y
265;[-0.04278141 -0.44984753]
266;[-0.03891067 -0.45210883]
267;[-0.03500918 -0.45439142]
268;[-0.03107704 -0.45669562]
269;[-0.02711434 -0.45902174]
270;[-0.0231212  -0.46137011]
271;[-0.01909771 -0.46374106]
272;[-0.01504396 -0.46613493]
273;[-0.01096005 -0.46855205]
274;[-0.00684609 -0.47099277]
275;[-0.00270218 -0.47345742]
276;[ 0.00147161 -0.47594636]
277;[ 0.00567516 -0.47845995]
278;[ 0.00990838 -0.48099855]
279;[ 0.01417118 -0.48356251]
280;[ 0.01846347 -0.4861522 ]
281;[ 0.02278514 -0.488768  ]
282;[ 0.02713612 -0.49141029]
283;[ 0.0315163  -0.49407943]
284;[ 0.0359256  -0.49677583]
285;[ 0.04036393 -0.49949987]
286;[ 0.04483121 -0.50225195]
287;[ 0.04932733 -0.50503246]
288;[ 0.05385223 -0.50784181]
289;[ 0.05840582 -0.51068041]
290;[ 0.062988   -0.51354868]
291;[ 0.06759871 -0.51644703]
292;[ 0.07223786 -0.5193759 ]
293;[ 0.07690538 -0.52233571]
294;[ 0.08160119 -0.5253269 ]
295;[ 0.0863252 -0.5283499]
296;[ 0.09107736 -0.53140517]
297;[ 0.09585759 -0.53449316]
298;[ 0.10066581 -0.53761432]
299;[ 0.10550197 -0.54076912]
300;[ 0.11036599 -0.54395802]
301;[ 0.11525781 -0.54718151]
302;[ 0.12017738 -0.55044006]
303;[ 0.12512462 -0.55373416]
304;[ 0.13009949 -0.5570643 ]
305;[ 0.13510193 -0.56043097]
306;[ 0.14013189 -0.5638347 ]
307;[ 0.14518932 -0.56727597]
308;[ 0.15027416 -0.57075532]
309;[ 0.15538638 -0.57427326]
310;[ 0.16052593 -0.57783033]
311;[ 0.16569278 -0.58142706]
312;[ 0.17088688 -0.585064  ]
313;[ 0.17610821 -0.58874169]
314;[ 0.18135673 -0.5924607 ]
315;[ 0.18663241 -0.59622158]
316;[ 0.19193524 -0.60002491]
317;[ 0.19726518 -0.60387127]
318;[ 0.20262223 -0.60776124]
319;[ 0.20800636 -0.61169541]
320;[ 0.21341757 -0.61567439]
321;[ 0.21885584 -0.61969879]
322;[ 0.22432118 -0.62376921]
323;[ 0.22981358 -0.62788628]
324;[ 0.23533304 -0.63205064]
325;[ 0.24087958 -0.63626292]
326;[ 0.24645321 -0.64052378]
327;[ 0.25205393 -0.64483386]
328;[ 0.25768178 -0.64919383]
329;[ 0.26333677 -0.65360436]
330;[ 0.26901892 -0.65806614]
331;[ 0.27472829 -0.66257986]
332;[ 0.28046489 -0.66714621]
333;[ 0.28622878 -0.67176591]
334;[ 0.29201999 -0.67643967]
335;[ 0.29783859 -0.68116822]
336;[ 0.30368462 -0.6859523 ]
337;[ 0.30955815 -0.69079265]
338;[ 0.31545925 -0.69569003]
339;[ 0.32138799 -0.7006452 ]
340;[ 0.32734444 -0.70565895]
341;[ 0.33332869 -0.71073206]
342;[ 0.33934082 -0.71586533]
343;[ 0.34538094 -0.72105956]
344;[ 0.35144914 -0.72631559]
345;[ 0.35754552 -0.73163423]
346;[ 0.36367021 -0.73701633]
347;[ 0.36982332 -0.74246274]
348;[ 0.37600498 -0.74797434]
349;[ 0.38221532 -0.75355199]
350;[ 0.38845447 -0.75919659]
351;[ 0.39472259 -0.76490904]
352;[ 0.40101983 -0.77069026]
353;[ 0.40734634 -0.77654118]
354;[ 0.4137023  -0.78246273]
355;[ 0.42008788 -0.78845587]
356;[ 0.42650327 -0.79452157]
357;[ 0.43294865 -0.80066082]
358;[ 0.43942423 -0.80687461]
359;[ 0.44593021 -0.81316396]
360;[ 0.45246681 -0.81952988]
361;[ 0.45903425 -0.82597343]
362;[ 0.46563277 -0.83249566]
363;[ 0.4722626  -0.83909765]
364;[ 0.47892401 -0.84578049]
365;[ 0.48561725 -0.85254527]
366;[ 0.4923426  -0.85939314]
367;[ 0.49910033 -0.86632522]
368;[ 0.50589074 -0.87334269]
369;[ 0.51271412 -0.88044671]
370;[ 0.51957079 -0.88763848]
371;[ 0.52646108 -0.89491921]
372;[ 0.53338531 -0.90229015]
373;[ 0.54034384 -0.90975254]
374;[ 0.54733701 -0.91730766]
375;[ 0.55436521 -0.92495681]
376;[ 0.5614288 -0.9327013]
377;[ 0.56852818 -0.94054248]
378;[ 0.57566377 -0.94848169]
379;[ 0.58283598 -0.95652033]
380;[ 0.59004524 -0.9646598 ]
381;[ 0.597292   -0.97290154]
382;[ 0.60457672 -0.981247  ]
383;[ 0.61189988 -0.98969767]
384;[ 0.61926196 -0.99825504]
385;[ 0.62666348 -1.00692066]
386;[ 0.63410495 -1.01569608]
387;[ 0.64158691 -1.02458289]
388;[ 0.64910991 -1.03358272]
389;[ 0.65667453 -1.04269721]
390;[ 0.66428134 -1.05192803]
391;[ 0.67193096 -1.0612769 ]
392;[ 0.67962401 -1.07074554]
393;[ 0.68736112 -1.08033575]
394;[ 0.69514297 -1.09004932]
395;[ 0.70297021 -1.09988808]
396;[ 0.71084357 -1.10985393]
397;[ 0.71876375 -1.11994876]
398;[ 0.72673149 -1.13017453]
399;[ 0.73474756 -1.14053322]
400;[ 0.74281275 -1.15102687]
401;[ 0.75092785 -1.16165753]
402;[ 0.75909371 -1.17242731]
403;[ 0.76731116 -1.18333837]
404;[ 0.7755811 -1.1943929]
405;[ 0.78390441 -1.20559314]
406;[ 0.79228205 -1.21694137]
407;[ 0.80071495 -1.22843992]
408;[ 0.8092041  -1.24009119]
409;[ 0.81775051 -1.25189759]
410;[ 0.82635522 -1.26386161]
411;[ 0.8350193 -1.2759858]
412;[ 0.84374385 -1.28827273]
413;[ 0.85253    -1.30072506]
414;[ 0.86137891 -1.31334549]
415;[ 0.87029177 -1.32613679]
416;[ 0.87926981 -1.33910178]
417;[ 0.88831429 -1.35224335]
418;[ 0.89742651 -1.36556444]
419;[ 0.9066078  -1.37906809]
420;[ 0.91585954 -1.39275737]
421;[ 0.92518314 -1.40663544]
422;[ 0.93458003 -1.42070552]
423;[ 0.94405171 -1.43497093]
424;[ 0.95359972 -1.44943504]
425;[ 0.96322561 -1.46410131]
426;[ 0.97293102 -1.47897326]
427;[ 0.98271759 -1.49405453]
428;[ 0.99258703 -1.50934881]
429;[ 1.00254111 -1.52485989]
430;[ 1.01258161 -1.54059165]
431;[ 1.02271038 -1.55654806]
432;[ 1.03292934 -1.57273319]
433;[ 1.04324043 -1.58915119]
434;[ 1.05364565 -1.60580632]
435;[ 1.06414706 -1.62270294]
436;[ 1.07474678 -1.63984551]
437;[ 1.08544698 -1.65723859]
438;[ 1.09624989 -1.67488686]
439;[ 1.10715778 -1.6927951 ]
440;[ 1.11817301 -1.7109682 ]
441;[ 1.12929798 -1.72941117]
