X;Y
654;[ 5.93775162 -7.70783956]
655;[ 5.96615289 -7.62952262]
656;[ 5.99397791 -7.54968689]
657;[ 6.02115987 -7.46833156]
658;[ 6.04763015 -7.38545596]
659;[ 6.07331828 -7.30105957]
660;[ 6.09815193 -7.21514203]
661;[ 6.12205687 -7.12770311]
662;[ 6.14495693 -7.03874275]
663;[ 6.166774   -6.94826106]
664;[ 6.187428   -6.85625833]
665;[ 6.20683686 -6.76273501]
666;[ 6.2249165  -6.66769174]
667;[ 6.2415808  -6.57112937]
668;[ 6.25674161 -6.47304897]
669;[ 6.27030874 -6.37345179]
670;[ 6.28218993 -6.27233934]
671;[ 6.29229087 -6.16971339]
672;[ 6.30051521 -6.06557595]
673;[ 6.30676457 -5.95992929]
674;[ 6.31093856 -5.85277598]
675;[ 6.3129348  -5.74411891]
676;[ 6.312649   -5.63396125]
677;[ 6.30997494 -5.52230653]
678;[ 6.30480461 -5.40915864]
679;[ 6.29702822 -5.2945218 ]
680;[ 6.28653434 -5.17840067]
681;[ 6.27320997 -5.06080027]
682;[ 6.25694068 -4.94172609]
683;[ 6.23761074 -4.82118403]
684;[ 6.2151033  -4.69918048]
685;[ 6.18930055 -4.57572235]
686;[ 6.16008396 -4.450817  ]
687;[ 6.12733447 -4.32447238]
688;[ 6.09093279 -4.196697  ]
689;[ 6.05075963 -4.06749998]
690;[ 6.0066961  -3.93689105]
691;[ 5.95862397 -3.80488063]
692;[ 5.90642612 -3.67147984]
693;[ 5.84998692 -3.53670055]
694;[ 5.78919268 -3.40055541]
695;[ 5.72393214 -3.26305793]
696;[ 5.65409703 -3.12422252]
697;[ 5.57958256 -2.98406453]
698;[ 5.50028805 -2.84260037]
699;[ 5.41611759 -2.69984755]
700;[ 5.32698065 -2.55582475]
701;[ 5.2327928  -2.41055197]
702;[ 5.13347647 -2.26405057]
703;[ 5.02896163 -2.11634342]
704;[ 4.91918666 -1.96745501]
705;[ 4.80409908 -1.81741159]
706;[ 4.68365638 -1.66624131]
707;[ 4.55782686 -1.51397436]
708;[ 4.42659044 -1.36064316]
709;[ 4.28993948 -1.20628251]
710;[ 4.14787961 -1.05092981]
711;[ 4.00043048 -0.8946252 ]
712;[ 3.84762655 -0.73741177]
713;[ 3.68951778 -0.5793358 ]
714;[ 3.52617036 -0.42044689]
715;[ 3.35766724 -0.26079821]
716;[ 3.18410874 -0.10044669]
717;[3.005613   0.06054685]
718;[2.82231635 0.22211744]
719;[2.63437354 0.38419591]
720;[2.44195797 0.54670868]
721;[2.24526172 0.7095777 ]
722;[2.04449544 0.87272033]
723;[1.83988817 1.03604937]
724;[1.63168694 1.19947298]
725;[1.42015629 1.3628948 ]
726;[1.20557763 1.52621397]
727;[0.98824836 1.68932531]
728;[0.76848099 1.8521195 ]
729;[0.54660195 2.01448332]
730;[0.32295039 2.17629995]
731;[0.09787668 2.33744935]
732;[-0.12825903  2.49780867]
733;[-0.35508849  2.6572526 ]
734;[-0.58223713  2.81565398]
735;[-0.80932593  2.97288433]
736;[-1.03597336  3.12881443]
737;[-1.26179731  3.2833149 ]
738;[-1.48641721  3.4362569 ]
739;[-1.70945595  3.58751271]
740;[-1.93054202  3.73695647]
741;[-2.14931143  3.88446479]
742;[-2.36540966  4.02991744]
743;[-2.57849355  4.17319797]
744;[-2.78823304  4.31419434]
745;[-2.99431284  4.45279947]
746;[-3.19643388  4.58891182]
747;[-3.39431474  4.72243587]
748;[-3.5876928   4.85328255]
749;[-3.77632524  4.98136964]
750;[-3.95998993  5.10662207]
751;[-4.13848602  5.22897221]
752;[-4.31163442  5.34836001]
753;[-4.47927806  5.4647332 ]
754;[-4.64128197  5.57804722]
755;[-4.79753324  5.68826545]
756;[-4.94794067  5.79535893]
757;[-5.09243443  5.89930634]
758;[-5.23096545  6.00009379]
759;[-5.36350475  6.09771459]
760;[-5.49004261  6.19216895]
761;[-5.61058772  6.28346389]
762;[-5.72516612  6.37161265]
763;[-5.8338202   6.45663443]
764;[-5.93660755  6.53855397]
765;[-6.03359983  6.61740123]
766;[-6.1248816  6.6932108]
767;[-6.21054914  6.76602166]
768;[-6.29070931  6.83587671]
769;[-6.36547834  6.90282232]
770;[-6.43498072  6.96690794]
771;[-6.49934811  7.02818572]
772;[-6.55871826  7.08671007]
