X;Y
242;[-0.12065356 -0.40795243]
243;[-0.11748163 -0.40987021]
244;[-0.11427632 -0.41180374]
245;[-0.1110377  -0.41375329]
246;[-0.10776588 -0.4157191 ]
247;[-0.10446093 -0.41770143]
248;[-0.10112295 -0.41970056]
249;[-0.09775203 -0.42171673]
250;[-0.09434827 -0.42375022]
251;[-0.09091174 -0.4258013 ]
252;[-0.08744255 -0.42787025]
253;[-0.08394078 -0.42995734]
254;[-0.08040654 -0.43206286]
255;[-0.07683991 -0.43418708]
256;[-0.073241  -0.4363303]
257;[-0.06960988 -0.43849281]
258;[-0.06594666 -0.4406749 ]
259;[-0.06225144 -0.44287687]
260;[-0.0585243  -0.44509902]
261;[-0.05476534 -0.44734166]
262;[-0.05097466 -0.4496051 ]
263;[-0.04715235 -0.45188964]
264;[-0.04329851 -0.45419562]
265;[-0.03941323 -0.45652333]
266;[-0.0354966  -0.45887312]
267;[-0.03154872 -0.46124531]
268;[-0.02756968 -0.46364023]
269;[-0.02355959 -0.46605822]
270;[-0.01951852 -0.46849961]
271;[-0.01544657 -0.47096475]
272;[-0.01134384 -0.473454  ]
273;[-0.00721042 -0.4759677 ]
274;[-0.00304639 -0.4785062 ]
275;[ 0.00114814 -0.48106988]
276;[ 0.0053731 -0.4836591]
277;[ 0.00962839 -0.48627422]
278;[ 0.01391393 -0.48891563]
279;[ 0.01822962 -0.4915837 ]
280;[ 0.02257539 -0.49427881]
281;[ 0.02695113 -0.49700136]
282;[ 0.03135678 -0.49975174]
283;[ 0.03579225 -0.50253034]
284;[ 0.04025745 -0.50533757]
285;[ 0.0447523  -0.50817384]
286;[ 0.04927673 -0.51103957]
287;[ 0.05383066 -0.51393516]
288;[ 0.058414   -0.51686104]
289;[ 0.06302668 -0.51981764]
290;[ 0.06766864 -0.5228054 ]
291;[ 0.07233979 -0.52582476]
292;[ 0.07704006 -0.52887615]
293;[ 0.08176939 -0.53196004]
294;[ 0.08652771 -0.53507686]
295;[ 0.09131495 -0.5382271 ]
296;[ 0.09613106 -0.5414112 ]
297;[ 0.10097595 -0.54462966]
298;[ 0.10584959 -0.54788294]
299;[ 0.11075191 -0.55117152]
300;[ 0.11568284 -0.55449591]
301;[ 0.12064235 -0.5578566 ]
302;[ 0.12563038 -0.56125408]
303;[ 0.13064688 -0.56468887]
304;[ 0.13569181 -0.56816149]
305;[ 0.14076511 -0.57167246]
306;[ 0.14586676 -0.57522229]
307;[ 0.1509967  -0.57881154]
308;[ 0.15615491 -0.58244075]
309;[ 0.16134136 -0.58611045]
310;[ 0.166556  -0.5898212]
311;[ 0.17179882 -0.59357358]
312;[ 0.17706979 -0.59736814]
313;[ 0.18236889 -0.60120547]
314;[ 0.1876961  -0.60508615]
315;[ 0.1930514  -0.60901077]
316;[ 0.19843479 -0.61297993]
317;[ 0.20384626 -0.61699424]
318;[ 0.20928581 -0.6210543 ]
319;[ 0.21475342 -0.62516075]
320;[ 0.22024911 -0.62931421]
321;[ 0.22577289 -0.63351533]
322;[ 0.23132476 -0.63776474]
323;[ 0.23690474 -0.6420631 ]
324;[ 0.24251284 -0.64641108]
325;[ 0.2481491  -0.65080936]
326;[ 0.25381353 -0.6552586 ]
327;[ 0.25950617 -0.6597595 ]
328;[ 0.26522706 -0.66431275]
329;[ 0.27097624 -0.66891908]
330;[ 0.27675374 -0.67357918]
331;[ 0.28255963 -0.6782938 ]
332;[ 0.28839396 -0.68306366]
333;[ 0.29425679 -0.68788952]
334;[ 0.30014818 -0.69277213]
335;[ 0.30606821 -0.69771225]
336;[ 0.31201694 -0.70271066]
337;[ 0.31799447 -0.70776815]
338;[ 0.32400088 -0.71288552]
339;[ 0.33003626 -0.71806358]
340;[ 0.33610071 -0.72330315]
341;[ 0.34219434 -0.72860505]
342;[ 0.34831726 -0.73397013]
343;[ 0.35446958 -0.73939925]
344;[ 0.36065143 -0.74489327]
345;[ 0.36686294 -0.75045307]
346;[ 0.37310425 -0.75607954]
347;[ 0.3793755  -0.76177358]
348;[ 0.38567685 -0.76753612]
349;[ 0.39200844 -0.77336808]
350;[ 0.39837046 -0.7792704 ]
351;[ 0.40476306 -0.78524405]
352;[ 0.41118643 -0.79128998]
353;[ 0.41764077 -0.7974092 ]
354;[ 0.42412626 -0.80360268]
355;[ 0.43064312 -0.80987147]
356;[ 0.43719156 -0.81621657]
357;[ 0.44377179 -0.82263903]
358;[ 0.45038406 -0.82913992]
359;[ 0.45702859 -0.83572032]
360;[ 0.46370565 -0.84238131]
361;[ 0.47041549 -0.849124  ]
362;[ 0.47715838 -0.85594953]
363;[ 0.48393459 -0.86285904]
364;[ 0.49074443 -0.86985368]
365;[ 0.49758818 -0.87693465]
366;[ 0.50446615 -0.88410314]
367;[ 0.51137867 -0.89136037]
368;[ 0.51832608 -0.89870758]
369;[ 0.5253087  -0.90614603]
370;[ 0.5323269 -0.913677 ]
371;[ 0.53938105 -0.92130179]
372;[ 0.54647152 -0.92902171]
373;[ 0.5535987  -0.93683813]
374;[ 0.56076301 -0.94475239]
375;[ 0.56796485 -0.9527659 ]
376;[ 0.57520467 -0.96088007]
377;[ 0.5824829  -0.96909633]
378;[ 0.5898     -0.97741615]
379;[ 0.59715645 -0.98584101]
380;[ 0.60455274 -0.99437244]
381;[ 0.61198937 -1.00301197]
382;[ 0.61946686 -1.01176118]
383;[ 0.62698575 -1.02062165]
384;[ 0.63454658 -1.02959503]
385;[ 0.64214993 -1.03868295]
386;[ 0.64979638 -1.04788712]
387;[ 0.65748654 -1.05720925]
388;[ 0.66522103 -1.06665108]
389;[ 0.67300049 -1.07621441]
390;[ 0.68082557 -1.08590106]
391;[ 0.68869696 -1.09571286]
392;[ 0.69661536 -1.10565171]
393;[ 0.70458149 -1.11571954]
394;[ 0.71259608 -1.12591831]
395;[ 0.72065991 -1.13625002]
396;[ 0.72877375 -1.1467167 ]
