X;Y
339;"[[4.48394232 2.24047116]
 [2.24047116 1.33      ]]"
340;"[[4.48157733 2.23928867]
 [2.23928867 1.33      ]]"
341;"[[4.47918046 2.23809023]
 [2.23809023 1.33      ]]"
342;"[[4.47675118 2.23687559]
 [2.23687559 1.33      ]]"
343;"[[4.474289  2.2356445]
 [2.2356445 1.33     ]]"
344;"[[4.47179339 2.23439669]
 [2.23439669 1.33      ]]"
345;"[[4.46926381 2.23313191]
 [2.23313191 1.33      ]]"
346;"[[4.46669974 2.23184987]
 [2.23184987 1.33      ]]"
347;"[[4.46410061 2.23055031]
 [2.23055031 1.33      ]]"
348;"[[4.46146587 2.22923294]
 [2.22923294 1.33      ]]"
349;"[[4.45879495 2.22789748]
 [2.22789748 1.33      ]]"
350;"[[4.45608727 2.22654363]
 [2.22654363 1.33      ]]"
351;"[[4.45334223 2.22517111]
 [2.22517111 1.33      ]]"
352;"[[4.45055924 2.22377962]
 [2.22377962 1.33      ]]"
353;"[[4.44773767 2.22236884]
 [2.22236884 1.33      ]]"
354;"[[4.44487692 2.22093846]
 [2.22093846 1.33      ]]"
355;"[[4.44197634 2.21948817]
 [2.21948817 1.33      ]]"
356;"[[4.43903528 2.21801764]
 [2.21801764 1.33      ]]"
357;"[[4.43605309 2.21652654]
 [2.21652654 1.33      ]]"
358;"[[4.43302909 2.21501455]
 [2.21501455 1.33      ]]"
359;"[[4.42996261 2.2134813 ]
 [2.2134813  1.33      ]]"
360;"[[4.42685294 2.21192647]
 [2.21192647 1.33      ]]"
361;"[[4.42369939 2.21034969]
 [2.21034969 1.33      ]]"
362;"[[4.42050122 2.20875061]
 [2.20875061 1.33      ]]"
363;"[[4.41725771 2.20712886]
 [2.20712886 1.33      ]]"
364;"[[4.41396811 2.20548405]
 [2.20548405 1.33      ]]"
365;"[[4.41063165 2.20381583]
 [2.20381583 1.33      ]]"
366;"[[4.40724757 2.20212378]
 [2.20212378 1.33      ]]"
367;"[[4.40381506 2.20040753]
 [2.20040753 1.33      ]]"
368;"[[4.40033334 2.19866667]
 [2.19866667 1.33      ]]"
369;"[[4.39680157 2.19690079]
 [2.19690079 1.33      ]]"
370;"[[4.39321893 2.19510947]
 [2.19510947 1.33      ]]"
371;"[[4.38958457 2.19329228]
 [2.19329228 1.33      ]]"
372;"[[4.38589762 2.19144881]
 [2.19144881 1.33      ]]"
373;"[[4.38215721 2.1895786 ]
 [2.1895786  1.33      ]]"
374;"[[4.37836243 2.18768122]
 [2.18768122 1.33      ]]"
375;"[[4.37451238 2.18575619]
 [2.18575619 1.33      ]]"
376;"[[4.37060612 2.18380306]
 [2.18380306 1.33      ]]"
377;"[[4.36664272 2.18182136]
 [2.18182136 1.33      ]]"
378;"[[4.3626212 2.1798106]
 [2.1798106 1.33     ]]"
379;"[[4.35854058 2.17777029]
 [2.17777029 1.33      ]]"
380;"[[4.35439986 2.17569993]
 [2.17569993 1.33      ]]"
381;"[[4.35019804 2.17359902]
 [2.17359902 1.33      ]]"
